,Area,Item,Year,hg/ha_yield,Avg Rainfall (mm),pesticides_tonnes,Avg Temperature (°C),State,Soil Type
2720,India,Rice,2006,31759,1083,37423,26.37,Tamil nadu,"Clay, Clayskeletal"
2721,India,Rice,2006,31759,1083,37423,26.37,Tamil nadu,"Clay, Clayskeletal"
2722,India,Rice,2006,31759,1083,37423,26.13,Tamil nadu,"Clay, Clayskeletal"
2723,India,Rice,2006,31759,1083,37423,25.31,Tamil nadu,"Clay, Clayskeletal"
2724,India,Rice,2006,31759,1083,37423,26.94,Andhra Pradesh,"Clay, Clayskeletal"
2725,India,Rice,2006,31759,1083,37423,24.98,Andhra Pradesh,"Clay, Clayskeletal"
2726,India,Rice,2006,31759,1083,37423,27.15,Andhra Pradesh,"Clay, Clayskeletal"
2727,India,Rice,2006,31759,1083,37423,27.15,Andhra Pradesh,"Clay, Clayskeletal"
2728,India,Rice,2006,31759,1083,37423,26.28,Andhra Pradesh,"Clay, Clayskeletal"
2729,India,Sorghum,2006,8803,1083,37423,26.34,Maharashtra ,"Loamy, Sandy"
2730,India,Sorghum,2006,8803,1083,37423,27.28,Maharashtra ,"Loamy, Sandy"
2731,India,Sorghum,2006,8803,1083,37423,26.39,Maharashtra ,"Loamy, Sandy"
2732,India,Sorghum,2006,8803,1083,37423,24.72,Maharashtra ,"Loamy, Sandy"
2733,India,Sorghum,2006,8803,1083,37423,25.42,Maharashtra ,"Loamy, Sandy"
2734,India,Sorghum,2006,8803,1083,37423,26.04,Karnataka ,"Loamy, Sandy"
2735,India,Sorghum,2006,8803,1083,37423,26.37,Karnataka ,"Loamy, Sandy"
2736,India,Sorghum,2006,8803,1083,37423,26.99,Karnataka ,"Loamy, Sandy"
2737,India,Sorghum,2006,8803,1083,37423,27.47,Karnataka ,"Loamy, Sandy"
2738,India,Sorghum,2006,8803,1083,37423,25.78,Karnataka ,"Loamy, Sandy"
2739,India,Sorghum,2006,8803,1083,37423,26.43,Tamil nadu,"Loamy, Sandy"
2740,India,Sorghum,2006,8803,1083,37423,25.85,Tamil nadu,"Loamy, Sandy"
2741,India,Sorghum,2006,8803,1083,37423,24.72,Tamil nadu,"Loamy, Sandy"
2742,India,Sorghum,2006,8803,1083,37423,26.37,Tamil nadu,"Loamy, Sandy"
2743,India,Sorghum,2006,8803,1083,37423,26.37,Tamil nadu,"Loamy, Sandy"
2744,India,Sorghum,2006,8803,1083,37423,26.13,Tamil nadu,"Loamy, Sandy"
2745,India,Sorghum,2006,8803,1083,37423,25.31,Tamil nadu,"Loamy, Sandy"
2746,India,Sorghum,2006,8803,1083,37423,26.94,Tamil nadu,"Loamy, Sandy"
2747,India,Sorghum,2006,8803,1083,37423,24.98,Tamil nadu,"Loamy, Sandy"
2748,India,Sorghum,2006,8803,1083,37423,27.15,Tamil nadu,"Loamy, Sandy"
2749,India,Sorghum,2006,8803,1083,37423,27.15,Tamil nadu,"Loamy, Sandy"
2750,India,Sorghum,2006,8803,1083,37423,26.28,Tamil nadu,"Loamy, Sandy"
2751,India,Soybeans,2006,10628,1083,37423,26.34,Madhya Pradesh ,"Loamy, Sandy"
2752,India,Soybeans,2006,10628,1083,37423,27.28,Madhya Pradesh ,"Loamy, Sandy"
2753,India,Soybeans,2006,10628,1083,37423,26.39,Madhya Pradesh ,"Loamy, Sandy"
2754,India,Soybeans,2006,10628,1083,37423,24.72,Madhya Pradesh ,"Loamy, Sandy"
2755,India,Soybeans,2006,10628,1083,37423,25.42,Madhya Pradesh ,"Loamy, Sandy"
2756,India,Soybeans,2006,10628,1083,37423,26.04,Madhya Pradesh ,"Loamy, Sandy"
2757,India,Soybeans,2006,10628,1083,37423,26.37,Maharashtra ,"Loamy, Sandy"
2758,India,Soybeans,2006,10628,1083,37423,26.99,Maharashtra ,"Loamy, Sandy"
2759,India,Soybeans,2006,10628,1083,37423,27.47,Maharashtra ,"Loamy, Sandy"
2760,India,Soybeans,2006,10628,1083,37423,25.78,Maharashtra ,"Loamy, Sandy"
2761,India,Soybeans,2006,10628,1083,37423,26.43,Maharashtra ,"Loamy, Sandy"
2762,India,Soybeans,2006,10628,1083,37423,25.85,Maharashtra ,"Loamy, Sandy"
2763,India,Soybeans,2006,10628,1083,37423,24.72,Rajasthan,"Loamy, Sandy"
2764,India,Soybeans,2006,10628,1083,37423,26.37,Rajasthan,"Loamy, Sandy"
2765,India,Soybeans,2006,10628,1083,37423,26.37,Rajasthan,"Loamy, Sandy"
2766,India,Soybeans,2006,10628,1083,37423,26.13,Rajasthan,"Loamy, Sandy"
2767,India,Soybeans,2006,10628,1083,37423,25.31,Rajasthan,"Loamy, Sandy"
2768,India,Soybeans,2006,10628,1083,37423,26.94,Rajasthan,"Loamy, Sandy"
2769,India,Soybeans,2006,10628,1083,37423,24.98,Rajasthan,"Loamy, Sandy"
2770,India,Soybeans,2006,10628,1083,37423,27.15,Rajasthan,"Loamy, Sandy"
2771,India,Soybeans,2006,10628,1083,37423,27.15,Rajasthan,"Loamy, Sandy"
2772,India,Soybeans,2006,10628,1083,37423,26.28,Rajasthan,"Loamy, Sandy"
2773,India,Sweet potatoes,2006,86849,1083,37423,26.34,Odisha,"Sandy, Loamy"
2774,India,Sweet potatoes,2006,86849,1083,37423,27.28,Odisha,"Sandy, Loamy"
2775,India,Sweet potatoes,2006,86849,1083,37423,26.39,Odisha,"Sandy, Loamy"
2776,India,Sweet potatoes,2006,86849,1083,37423,24.72,Odisha,"Sandy, Loamy"
2777,India,Sweet potatoes,2006,86849,1083,37423,25.42,Odisha,"Sandy, Loamy"
2778,India,Sweet potatoes,2006,86849,1083,37423,26.04,Odisha,"Sandy, Loamy"
2779,India,Sweet potatoes,2006,86849,1083,37423,26.37,Odisha,"Sandy, Loamy"
2780,India,Sweet potatoes,2006,86849,1083,37423,26.99,Odisha,"Sandy, Loamy"
2781,India,Sweet potatoes,2006,86849,1083,37423,27.47,Odisha,"Sandy, Loamy"
2782,India,Sweet potatoes,2006,86849,1083,37423,25.78,Odisha,"Sandy, Loamy"
2783,India,Sweet potatoes,2006,86849,1083,37423,26.43,Odisha,"Sandy, Loamy"
2784,India,Sweet potatoes,2006,86849,1083,37423,25.85,Odisha,"Sandy, Loamy"
2785,India,Sweet potatoes,2006,86849,1083,37423,24.72,West Bengal,"Sandy, Loamy"
2786,India,Sweet potatoes,2006,86849,1083,37423,26.37,West Bengal,"Sandy, Loamy"
2787,India,Sweet potatoes,2006,86849,1083,37423,26.37,West Bengal,"Sandy, Loamy"
2788,India,Sweet potatoes,2006,86849,1083,37423,26.13,West Bengal,"Sandy, Loamy"
2789,India,Sweet potatoes,2006,86849,1083,37423,25.31,West Bengal,"Sandy, Loamy"
2790,India,Sweet potatoes,2006,86849,1083,37423,26.94,West Bengal,"Sandy, Loamy"
2791,India,Sweet potatoes,2006,86849,1083,37423,24.98,West Bengal,"Sandy, Loamy"
2792,India,Sweet potatoes,2006,86849,1083,37423,27.15,West Bengal,"Sandy, Loamy"
2793,India,Sweet potatoes,2006,86849,1083,37423,27.15,West Bengal,"Sandy, Loamy"
2794,India,Sweet potatoes,2006,86849,1083,37423,26.28,West Bengal,"Sandy, Loamy"
2795,India,Wheat,2006,26188,1083,37423,26.34,Punjab,"Loamy, Sandy"
2796,India,Wheat,2006,26188,1083,37423,27.28,Punjab,"Loamy, Sandy"
2797,India,Wheat,2006,26188,1083,37423,26.39,Punjab,"Loamy, Sandy"
2798,India,Wheat,2006,26188,1083,37423,24.72,Punjab,"Loamy, Sandy"
2799,India,Wheat,2006,26188,1083,37423,25.42,Punjab,"Loamy, Sandy"
2800,India,Wheat,2006,26188,1083,37423,26.04,Uttar Pradesh,"Loamy, Sandy"
2801,India,Wheat,2006,26188,1083,37423,26.37,Uttar Pradesh,"Loamy, Sandy"
2802,India,Wheat,2006,26188,1083,37423,26.99,Uttar Pradesh,"Loamy, Sandy"
2803,India,Wheat,2006,26188,1083,37423,27.47,Uttar Pradesh,"Loamy, Sandy"
2804,India,Wheat,2006,26188,1083,37423,25.78,Uttar Pradesh,"Loamy, Sandy"
2805,India,Wheat,2006,26188,1083,37423,26.43,Uttar Pradesh,"Loamy, Sandy"
2806,India,Wheat,2006,26188,1083,37423,25.85,Uttar Pradesh,"Loamy, Sandy"
2807,India,Wheat,2006,26188,1083,37423,24.72,Uttar Pradesh,"Loamy, Sandy"
2808,India,Wheat,2006,26188,1083,37423,26.37,Uttar Pradesh,"Loamy, Sandy"
2809,India,Wheat,2006,26188,1083,37423,26.37,Uttar Pradesh,"Loamy, Sandy"
2810,India,Wheat,2006,26188,1083,37423,26.13,Uttar Pradesh,"Loamy, Sandy"
2811,India,Wheat,2006,26188,1083,37423,25.31,Haryana,"Loamy, Sandy"
2812,India,Wheat,2006,26188,1083,37423,26.94,Haryana,"Loamy, Sandy"
2813,India,Wheat,2006,26188,1083,37423,24.98,Haryana,"Loamy, Sandy"
2814,India,Wheat,2006,26188,1083,37423,27.15,Haryana,"Loamy, Sandy"
2815,India,Wheat,2006,26188,1083,37423,27.15,Haryana,"Loamy, Sandy"
2816,India,Wheat,2006,26188,1083,37423,26.28,Haryana,"Loamy, Sandy"
2817,India,Cassava,2007,322204,1083,27422.77,26,Kerala ,"Sandy,Loamy"
2818,India,Cassava,2007,322204,1083,27422.77,27.51,Kerala ,"Sandy,Loamy"
2819,India,Cassava,2007,322204,1083,27422.77,25.98,Kerala ,"Sandy,Loamy"
2820,India,Cassava,2007,322204,1083,27422.77,24.6,Kerala ,"Sandy,Loamy"
2821,India,Cassava,2007,322204,1083,27422.77,25.46,Kerala ,"Sandy,Loamy"
2822,India,Cassava,2007,322204,1083,27422.77,25.95,Kerala ,"Sandy,Loamy"
2823,India,Cassava,2007,322204,1083,27422.77,26.15,Kerala ,"Sandy,Loamy"
2824,India,Cassava,2007,322204,1083,27422.77,26.58,Kerala ,"Sandy,Loamy"
2825,India,Cassava,2007,322204,1083,27422.77,27.55,Kerala ,"Sandy,Loamy"
2826,India,Cassava,2007,322204,1083,27422.77,25.66,Kerala ,"Sandy,Loamy"
2827,India,Cassava,2007,322204,1083,27422.77,26.27,Tamil nadu,"Sandy,Loamy"
2828,India,Cassava,2007,322204,1083,27422.77,25.44,Tamil nadu,"Sandy,Loamy"
2829,India,Cassava,2007,322204,1083,27422.77,24.6,Tamil nadu,"Sandy,Loamy"
2830,India,Cassava,2007,322204,1083,27422.77,26.39,Tamil nadu,"Sandy,Loamy"
2831,India,Cassava,2007,322204,1083,27422.77,26.15,Tamil nadu,"Sandy,Loamy"
2832,India,Cassava,2007,322204,1083,27422.77,25.59,Tamil nadu,"Sandy,Loamy"
2833,India,Cassava,2007,322204,1083,27422.77,25.58,Tamil nadu,"Sandy,Loamy"
2834,India,Cassava,2007,322204,1083,27422.77,27.23,Tamil nadu,"Sandy,Loamy"
2835,India,Cassava,2007,322204,1083,27422.77,24.59,Tamil nadu,"Sandy,Loamy"
2836,India,Cassava,2007,322204,1083,27422.77,27.31,Tamil nadu,"Sandy,Loamy"
2837,India,Cassava,2007,322204,1083,27422.77,27.31,Tamil nadu,"Sandy,Loamy"
2838,India,Cassava,2007,322204,1083,27422.77,25.82,Tamil nadu,"Sandy,Loamy"
2839,India,Maize,2007,23352,1083,27422.77,26,Karnataka ,"Loamy,Sandy"
2840,India,Maize,2007,23352,1083,27422.77,27.51,Karnataka ,"Loamy,Sandy"
2841,India,Maize,2007,23352,1083,27422.77,25.98,Karnataka ,"Loamy,Sandy"
2842,India,Maize,2007,23352,1083,27422.77,24.6,Karnataka ,"Loamy,Sandy"
2843,India,Maize,2007,23352,1083,27422.77,25.46,Karnataka ,"Loamy,Sandy"
2844,India,Maize,2007,23352,1083,27422.77,25.95,Andhra Pradesh,"Loamy,Sandy"
2845,India,Maize,2007,23352,1083,27422.77,26.15,Andhra Pradesh,"Loamy,Sandy"
2846,India,Maize,2007,23352,1083,27422.77,26.58,Andhra Pradesh,"Loamy,Sandy"
2847,India,Maize,2007,23352,1083,27422.77,27.55,Andhra Pradesh,"Loamy,Sandy"
2848,India,Maize,2007,23352,1083,27422.77,25.66,Andhra Pradesh,"Loamy,Sandy"
2849,India,Maize,2007,23352,1083,27422.77,26.27,Bihar,"Loamy,Sandy"
2850,India,Maize,2007,23352,1083,27422.77,25.44,Bihar,"Loamy,Sandy"
2851,India,Maize,2007,23352,1083,27422.77,24.6,Bihar,"Loamy,Sandy"
2852,India,Maize,2007,23352,1083,27422.77,26.39,Bihar,"Loamy,Sandy"
2853,India,Maize,2007,23352,1083,27422.77,26.15,Bihar,"Loamy,Sandy"
2854,India,Maize,2007,23352,1083,27422.77,25.59,Bihar,"Loamy,Sandy"
2855,India,Maize,2007,23352,1083,27422.77,25.58,Bihar,"Loamy,Sandy"
2856,India,Maize,2007,23352,1083,27422.77,27.23,Bihar,"Loamy,Sandy"
2857,India,Maize,2007,23352,1083,27422.77,24.59,Bihar,"Loamy,Sandy"
2858,India,Maize,2007,23352,1083,27422.77,27.31,Bihar,"Loamy,Sandy"
2859,India,Maize,2007,23352,1083,27422.77,27.31,Bihar,"Loamy,Sandy"
2860,India,Maize,2007,23352,1083,27422.77,25.82,Bihar,"Loamy,Sandy"
2861,India,Potatoes,2007,164101,1083,27422.77,26,Uttar Pradesh,"Sandy, Loamy"
2862,India,Potatoes,2007,164101,1083,27422.77,27.51,Uttar Pradesh,"Sandy, Loamy"
2863,India,Potatoes,2007,164101,1083,27422.77,25.98,Uttar Pradesh,"Sandy, Loamy"
2864,India,Potatoes,2007,164101,1083,27422.77,24.6,Uttar Pradesh,"Sandy, Loamy"
2865,India,Potatoes,2007,164101,1083,27422.77,25.46,Uttar Pradesh,"Sandy, Loamy"
2866,India,Potatoes,2007,164101,1083,27422.77,25.95,Uttar Pradesh,"Sandy, Loamy"
2867,India,Potatoes,2007,164101,1083,27422.77,26.15,Uttar Pradesh,"Sandy, Loamy"
2868,India,Potatoes,2007,164101,1083,27422.77,26.58,Uttar Pradesh,"Sandy, Loamy"
2869,India,Potatoes,2007,164101,1083,27422.77,27.55,Uttar Pradesh,"Sandy, Loamy"
2870,India,Potatoes,2007,164101,1083,27422.77,25.66,Uttar Pradesh,"Sandy, Loamy"
2871,India,Potatoes,2007,164101,1083,27422.77,26.27,West Bengal,"Sandy, Loamy"
2872,India,Potatoes,2007,164101,1083,27422.77,25.44,West Bengal,"Sandy, Loamy"
2873,India,Potatoes,2007,164101,1083,27422.77,24.6,West Bengal,"Sandy, Loamy"
2874,India,Potatoes,2007,164101,1083,27422.77,26.39,West Bengal,"Sandy, Loamy"
2875,India,Potatoes,2007,164101,1083,27422.77,26.15,West Bengal,"Sandy, Loamy"
2876,India,Potatoes,2007,164101,1083,27422.77,25.59,Punjab,"Sandy, Loamy"
2877,India,Potatoes,2007,164101,1083,27422.77,25.58,Punjab,"Sandy, Loamy"
2878,India,Potatoes,2007,164101,1083,27422.77,27.23,Punjab,"Sandy, Loamy"
2879,India,Potatoes,2007,164101,1083,27422.77,24.59,Punjab,"Sandy, Loamy"
2880,India,Potatoes,2007,164101,1083,27422.77,27.31,Punjab,"Sandy, Loamy"
2881,India,Potatoes,2007,164101,1083,27422.77,27.31,Punjab,"Sandy, Loamy"
2882,India,Potatoes,2007,164101,1083,27422.77,25.82,Punjab,"Sandy, Loamy"
2883,India,Rice,2007,32924,1083,27422.77,26,West Bengal,"Clay, Clayskeletal"
2884,India,Rice,2007,32924,1083,27422.77,27.51,West Bengal,"Clay, Clayskeletal"
2885,India,Rice,2007,32924,1083,27422.77,25.98,West Bengal,"Clay, Clayskeletal"
2886,India,Rice,2007,32924,1083,27422.77,24.6,West Bengal,"Clay, Clayskeletal"
2887,India,Rice,2007,32924,1083,27422.77,25.46,West Bengal,"Clay, Clayskeletal"
2888,India,Rice,2007,32924,1083,27422.77,25.95,West Bengal,"Clay, Clayskeletal"
2889,India,Rice,2007,32924,1083,27422.77,26.15,Punjab,"Clay, Clayskeletal"
2890,India,Rice,2007,32924,1083,27422.77,26.58,Punjab,"Clay, Clayskeletal"
2891,India,Rice,2007,32924,1083,27422.77,27.55,Punjab,"Clay, Clayskeletal"
2892,India,Rice,2007,32924,1083,27422.77,25.66,Punjab,"Clay, Clayskeletal"
2893,India,Rice,2007,32924,1083,27422.77,26.27,Punjab,"Clay, Clayskeletal"
2894,India,Rice,2007,32924,1083,27422.77,25.44,Tamil nadu,"Clay, Clayskeletal"
2895,India,Rice,2007,32924,1083,27422.77,24.6,Tamil nadu,"Clay, Clayskeletal"
2896,India,Rice,2007,32924,1083,27422.77,26.39,Tamil nadu,"Clay, Clayskeletal"
2897,India,Rice,2007,32924,1083,27422.77,26.15,Tamil nadu,"Clay, Clayskeletal"
2898,India,Rice,2007,32924,1083,27422.77,25.59,Tamil nadu,"Clay, Clayskeletal"
2899,India,Rice,2007,32924,1083,27422.77,25.58,Tamil nadu,"Clay, Clayskeletal"
2900,India,Rice,2007,32924,1083,27422.77,27.23,Andhra Pradesh,"Clay, Clayskeletal"
2901,India,Rice,2007,32924,1083,27422.77,24.59,Andhra Pradesh,"Clay, Clayskeletal"
2902,India,Rice,2007,32924,1083,27422.77,27.31,Andhra Pradesh,"Clay, Clayskeletal"
2903,India,Rice,2007,32924,1083,27422.77,27.31,Andhra Pradesh,"Clay, Clayskeletal"
2904,India,Rice,2007,32924,1083,27422.77,25.82,Andhra Pradesh,"Clay, Clayskeletal"
2905,India,Sorghum,2007,8443,1083,27422.77,26,Maharashtra ,"Loamy, Sandy"
2906,India,Sorghum,2007,8443,1083,27422.77,27.51,Maharashtra ,"Loamy, Sandy"
2907,India,Sorghum,2007,8443,1083,27422.77,25.98,Maharashtra ,"Loamy, Sandy"
2908,India,Sorghum,2007,8443,1083,27422.77,24.6,Maharashtra ,"Loamy, Sandy"
2909,India,Sorghum,2007,8443,1083,27422.77,25.46,Maharashtra ,"Loamy, Sandy"
2910,India,Sorghum,2007,8443,1083,27422.77,25.95,Karnataka ,"Loamy, Sandy"
2911,India,Sorghum,2007,8443,1083,27422.77,26.15,Karnataka ,"Loamy, Sandy"
2912,India,Sorghum,2007,8443,1083,27422.77,26.58,Karnataka ,"Loamy, Sandy"
2913,India,Sorghum,2007,8443,1083,27422.77,27.55,Karnataka ,"Loamy, Sandy"
2914,India,Sorghum,2007,8443,1083,27422.77,25.66,Karnataka ,"Loamy, Sandy"
2915,India,Sorghum,2007,8443,1083,27422.77,26.27,Tamil nadu,"Loamy, Sandy"
2916,India,Sorghum,2007,8443,1083,27422.77,25.44,Tamil nadu,"Loamy, Sandy"
2917,India,Sorghum,2007,8443,1083,27422.77,24.6,Tamil nadu,"Loamy, Sandy"
2918,India,Sorghum,2007,8443,1083,27422.77,26.39,Tamil nadu,"Loamy, Sandy"
2919,India,Sorghum,2007,8443,1083,27422.77,26.15,Tamil nadu,"Loamy, Sandy"
2920,India,Sorghum,2007,8443,1083,27422.77,25.59,Tamil nadu,"Loamy, Sandy"
2921,India,Sorghum,2007,8443,1083,27422.77,25.58,Tamil nadu,"Loamy, Sandy"
2922,India,Sorghum,2007,8443,1083,27422.77,27.23,Tamil nadu,"Loamy, Sandy"
2923,India,Sorghum,2007,8443,1083,27422.77,24.59,Tamil nadu,"Loamy, Sandy"
2924,India,Sorghum,2007,8443,1083,27422.77,27.31,Tamil nadu,"Loamy, Sandy"
2925,India,Sorghum,2007,8443,1083,27422.77,27.31,Tamil nadu,"Loamy, Sandy"
2926,India,Sorghum,2007,8443,1083,27422.77,25.82,Tamil nadu,"Loamy, Sandy"
2927,India,Soybeans,2007,12351,1083,27422.77,26,Madhya Pradesh ,"Loamy, Sandy"
2928,India,Soybeans,2007,12351,1083,27422.77,27.51,Madhya Pradesh ,"Loamy, Sandy"
2929,India,Soybeans,2007,12351,1083,27422.77,25.98,Madhya Pradesh ,"Loamy, Sandy"
2930,India,Soybeans,2007,12351,1083,27422.77,24.6,Madhya Pradesh ,"Loamy, Sandy"
2931,India,Soybeans,2007,12351,1083,27422.77,25.46,Madhya Pradesh ,"Loamy, Sandy"
2932,India,Soybeans,2007,12351,1083,27422.77,25.95,Madhya Pradesh ,"Loamy, Sandy"
2933,India,Soybeans,2007,12351,1083,27422.77,26.15,Maharashtra ,"Loamy, Sandy"
2934,India,Soybeans,2007,12351,1083,27422.77,26.58,Maharashtra ,"Loamy, Sandy"
2935,India,Soybeans,2007,12351,1083,27422.77,27.55,Maharashtra ,"Loamy, Sandy"
2936,India,Soybeans,2007,12351,1083,27422.77,25.66,Maharashtra ,"Loamy, Sandy"
2937,India,Soybeans,2007,12351,1083,27422.77,26.27,Maharashtra ,"Loamy, Sandy"
2938,India,Soybeans,2007,12351,1083,27422.77,25.44,Maharashtra ,"Loamy, Sandy"
2939,India,Soybeans,2007,12351,1083,27422.77,24.6,Rajasthan,"Loamy, Sandy"
2940,India,Soybeans,2007,12351,1083,27422.77,26.39,Rajasthan,"Loamy, Sandy"
2941,India,Soybeans,2007,12351,1083,27422.77,26.15,Rajasthan,"Loamy, Sandy"
2942,India,Soybeans,2007,12351,1083,27422.77,25.59,Rajasthan,"Loamy, Sandy"
2943,India,Soybeans,2007,12351,1083,27422.77,25.58,Rajasthan,"Loamy, Sandy"
2944,India,Soybeans,2007,12351,1083,27422.77,27.23,Rajasthan,"Loamy, Sandy"
2945,India,Soybeans,2007,12351,1083,27422.77,24.59,Rajasthan,"Loamy, Sandy"
2946,India,Soybeans,2007,12351,1083,27422.77,27.31,Rajasthan,"Loamy, Sandy"
2947,India,Soybeans,2007,12351,1083,27422.77,27.31,Rajasthan,"Loamy, Sandy"
2948,India,Soybeans,2007,12351,1083,27422.77,25.82,Rajasthan,"Loamy, Sandy"
2949,India,Sweet potatoes,2007,86976,1083,27422.77,26,Odisha,"Sandy, Loamy"
2950,India,Sweet potatoes,2007,86976,1083,27422.77,27.51,Odisha,"Sandy, Loamy"
2951,India,Sweet potatoes,2007,86976,1083,27422.77,25.98,Odisha,"Sandy, Loamy"
2952,India,Sweet potatoes,2007,86976,1083,27422.77,24.6,Odisha,"Sandy, Loamy"
2953,India,Sweet potatoes,2007,86976,1083,27422.77,25.46,Odisha,"Sandy, Loamy"
2954,India,Sweet potatoes,2007,86976,1083,27422.77,25.95,Odisha,"Sandy, Loamy"
2955,India,Sweet potatoes,2007,86976,1083,27422.77,26.15,Odisha,"Sandy, Loamy"
2956,India,Sweet potatoes,2007,86976,1083,27422.77,26.58,Odisha,"Sandy, Loamy"
2957,India,Sweet potatoes,2007,86976,1083,27422.77,27.55,Odisha,"Sandy, Loamy"
2958,India,Sweet potatoes,2007,86976,1083,27422.77,25.66,Odisha,"Sandy, Loamy"
2959,India,Sweet potatoes,2007,86976,1083,27422.77,26.27,Odisha,"Sandy, Loamy"
2960,India,Sweet potatoes,2007,86976,1083,27422.77,25.44,Odisha,"Sandy, Loamy"
2961,India,Sweet potatoes,2007,86976,1083,27422.77,24.6,West Bengal,"Sandy, Loamy"
2962,India,Sweet potatoes,2007,86976,1083,27422.77,26.39,West Bengal,"Sandy, Loamy"
2963,India,Sweet potatoes,2007,86976,1083,27422.77,26.15,West Bengal,"Sandy, Loamy"
2964,India,Sweet potatoes,2007,86976,1083,27422.77,25.59,West Bengal,"Sandy, Loamy"
2965,India,Sweet potatoes,2007,86976,1083,27422.77,25.58,West Bengal,"Sandy, Loamy"
2966,India,Sweet potatoes,2007,86976,1083,27422.77,27.23,West Bengal,"Sandy, Loamy"
2967,India,Sweet potatoes,2007,86976,1083,27422.77,24.59,West Bengal,"Sandy, Loamy"
2968,India,Sweet potatoes,2007,86976,1083,27422.77,27.31,West Bengal,"Sandy, Loamy"
2969,India,Sweet potatoes,2007,86976,1083,27422.77,27.31,West Bengal,"Sandy, Loamy"
2970,India,Sweet potatoes,2007,86976,1083,27422.77,25.82,West Bengal,"Sandy, Loamy"
2971,India,Wheat,2007,27079,1083,27422.77,26,Punjab,"Loamy, Sandy"
2972,India,Wheat,2007,27079,1083,27422.77,27.51,Punjab,"Loamy, Sandy"
2973,India,Wheat,2007,27079,1083,27422.77,25.98,Punjab,"Loamy, Sandy"
2974,India,Wheat,2007,27079,1083,27422.77,24.6,Punjab,"Loamy, Sandy"
2975,India,Wheat,2007,27079,1083,27422.77,25.46,Punjab,"Loamy, Sandy"
2976,India,Wheat,2007,27079,1083,27422.77,25.95,Uttar Pradesh,"Loamy, Sandy"
2977,India,Wheat,2007,27079,1083,27422.77,26.15,Uttar Pradesh,"Loamy, Sandy"
2978,India,Wheat,2007,27079,1083,27422.77,26.58,Uttar Pradesh,"Loamy, Sandy"
2979,India,Wheat,2007,27079,1083,27422.77,27.55,Uttar Pradesh,"Loamy, Sandy"
2980,India,Wheat,2007,27079,1083,27422.77,25.66,Uttar Pradesh,"Loamy, Sandy"
2981,India,Wheat,2007,27079,1083,27422.77,26.27,Uttar Pradesh,"Loamy, Sandy"
2982,India,Wheat,2007,27079,1083,27422.77,25.44,Uttar Pradesh,"Loamy, Sandy"
2983,India,Wheat,2007,27079,1083,27422.77,24.6,Uttar Pradesh,"Loamy, Sandy"
2984,India,Wheat,2007,27079,1083,27422.77,26.39,Uttar Pradesh,"Loamy, Sandy"
2985,India,Wheat,2007,27079,1083,27422.77,26.15,Uttar Pradesh,"Loamy, Sandy"
2986,India,Wheat,2007,27079,1083,27422.77,25.59,Uttar Pradesh,"Loamy, Sandy"
2987,India,Wheat,2007,27079,1083,27422.77,25.58,Haryana,"Loamy, Sandy"
2988,India,Wheat,2007,27079,1083,27422.77,27.23,Haryana,"Loamy, Sandy"
2989,India,Wheat,2007,27079,1083,27422.77,24.59,Haryana,"Loamy, Sandy"
2990,India,Wheat,2007,27079,1083,27422.77,27.31,Haryana,"Loamy, Sandy"
2991,India,Wheat,2007,27079,1083,27422.77,27.31,Haryana,"Loamy, Sandy"
2992,India,Wheat,2007,27079,1083,27422.77,25.82,Haryana,"Loamy, Sandy"
2993,India,Cassava,2008,335407,1083,14485.33,25.57,Kerala ,"Sandy,Loamy"
2994,India,Cassava,2008,335407,1083,14485.33,27.05,Kerala ,"Sandy,Loamy"
2995,India,Cassava,2008,335407,1083,14485.33,25.78,Kerala ,"Sandy,Loamy"
2996,India,Cassava,2008,335407,1083,14485.33,24.25,Kerala ,"Sandy,Loamy"
2997,India,Cassava,2008,335407,1083,14485.33,25.35,Kerala ,"Sandy,Loamy"
2998,India,Cassava,2008,335407,1083,14485.33,25.65,Kerala ,"Sandy,Loamy"
2999,India,Cassava,2008,335407,1083,14485.33,25.68,Kerala ,"Sandy,Loamy"
3000,India,Cassava,2008,335407,1083,14485.33,26.52,Kerala ,"Sandy,Loamy"
3001,India,Cassava,2008,335407,1083,14485.33,27.45,Kerala ,"Sandy,Loamy"
3002,India,Cassava,2008,335407,1083,14485.33,25.3,Kerala ,"Sandy,Loamy"
3003,India,Cassava,2008,335407,1083,14485.33,25.88,Tamil nadu,"Sandy,Loamy"
3004,India,Cassava,2008,335407,1083,14485.33,25.11,Tamil nadu,"Sandy,Loamy"
3005,India,Cassava,2008,335407,1083,14485.33,24.25,Tamil nadu,"Sandy,Loamy"
3006,India,Cassava,2008,335407,1083,14485.33,26.19,Tamil nadu,"Sandy,Loamy"
3007,India,Cassava,2008,335407,1083,14485.33,25.68,Tamil nadu,"Sandy,Loamy"
3008,India,Cassava,2008,335407,1083,14485.33,25.56,Tamil nadu,"Sandy,Loamy"
3009,India,Cassava,2008,335407,1083,14485.33,25.23,Tamil nadu,"Sandy,Loamy"
3010,India,Cassava,2008,335407,1083,14485.33,26.51,Tamil nadu,"Sandy,Loamy"
3011,India,Cassava,2008,335407,1083,14485.33,24.51,Tamil nadu,"Sandy,Loamy"
3012,India,Cassava,2008,335407,1083,14485.33,26.83,Tamil nadu,"Sandy,Loamy"
